Fecha Venta,Año,Semana Venta,Desc Producto,Presentacion,Tipo Producto,Cant. Vendida,Precio de Venta,Venta Total
2023-01-17,2023,3,Uva PET,400 ml,Gaseosa,2,1800.0,3600
2023-01-17,2023,3,Galleta Wafer Jet,,Galletas,9,800.0,7200
2023-01-17,2023,3,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2023-01-17,2023,3,Galletas Festival Surtidas,,Galletas,1,800.0,800
2023-01-17,2023,3,Trident Und,,Chicle,9,200.0,1800
2023-01-17,2023,3,Agua Cristal Con Gas,600 ml,Agua,2,1600.0,3200
2023-01-17,2023,3,Pony Malta PET,330 ml,Bebidas,2,2500.0,5000
2023-01-17,2023,3,Coca Cola Pet,1.5 L,Gaseosa,2,5500.0,11000
2023-01-17,2023,3,Doritos Mega Queso,43 g,Snack,1,2200.0,2200
2023-01-17,2023,3,Paleta Fruly Fresa,,Helados,1,1100.0,1100
2023-01-17,2023,3,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2023-01-18,2023,3,Chocoramo Mini,20 g,Pasteles,17,,0
2023-01-18,2023,3,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2023-01-18,2023,3,Galleta Oreo Regular,54g,Galletas,2,1200.0,2400
2023-01-18,2023,3,Galleta Wafer Jet,,Galletas,2,800.0,1600
2023-01-18,2023,3,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2500.0,2500
2023-01-18,2023,3,Chocoramo Brownie Arequipe,65 g,Pasteles,1,2600.0,2600
2023-01-18,2023,3,Agua Cristal,600 ml,Agua,3,1300.0,3900
2023-01-18,2023,3,Jugo Hit Mango,500 ml,Jugos,1,2800.0,2800
2023-01-18,2023,3,Trident Und,,Chicle,10,200.0,2000
2023-01-18,2023,3,Galleta Noel Leche,,Galletas,2,400.0,800
2023-01-18,2023,3,Coca Cola Pet,400 ml,Gaseosa,2,2500.0,5000
2023-01-18,2023,3,Coca Cola Pet,1.5 L,Gaseosa,1,5500.0,5500
2023-01-18,2023,3,Pony Malta PET,330 ml,Bebidas,2,2500.0,5000
2023-01-18,2023,3,Agua Cristal Con Gas,600 ml,Agua,1,1600.0,1600
2023-01-18,2023,3,Artesanal Frutos Rojos Relleno,,Helados,1,1800.0,1800
2023-01-18,2023,3,Tozineta,25 g,Snack,2,1600.0,3200
2023-01-18,2023,3,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2023-01-18,2023,3,Papas Rizada Mayonesa,31 g,Snack,1,2000.0,2000
2023-01-18,2023,3,Coca Cola,3 L,Gaseosa,1,7800.0,7800
2023-01-18,2023,3,Yupi Salado,44 g,Snack,2,1600.0,3200
2023-01-18,2023,3,Chocolatina Gol,31g,Chocolates,1,1000.0,1000
2023-01-19,2023,3,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2500.0,2500
2023-01-19,2023,3,Artesanal Mora,,Helados,1,1400.0,1400
2023-01-19,2023,3,Agua Cristal Con Gas,600 ml,Agua,1,1600.0,1600
2023-01-19,2023,3,Trident Und,,Chicle,3,200.0,600
2023-01-19,2023,3,Gala Vainilla,60 g,Pasteles,2,1700.0,3400
2023-01-19,2023,3,Naranja PET,400 ml,Gaseosa,1,1800.0,1800
2023-01-19,2023,3,Naranja PET,1 L,Gaseosa,1,2700.0,2700
2023-01-19,2023,3,Natuchips Verde,38 g,Snack,1,2200.0,2200
2023-01-19,2023,3,Aguila Lig Lta 330cc,330 ml,Cerveza,2,3300.0,6600
2023-01-19,2023,3,Ramo Ponque Vino,230 g,Pasteles,1,5000.0,5000
2023-01-19,2023,3,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2023-01-19,2023,3,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2023-01-19,2023,3,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2023-01-19,2023,3,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2023-01-19,2023,3,Paleta con Trozos de Fruta,,Helados,1,2200.0,2200
2023-01-19,2023,3,Artesanal Coco,,Helados,2,1400.0,2800
2023-01-19,2023,3,Cono Nucita,,Helados,2,2100.0,4200
2023-01-19,2023,3,Cono Tres Leches,,Helados,1,2100.0,2100
2023-01-19,2023,3,Cerveza Andina Lata,473 ml,Cerveza,1,3300.0,3300
2023-01-19,2023,3,Coca Cola Pet,400 ml,Gaseosa,3,2500.0,7500
2023-01-19,2023,3,Galleta Noel Leche,,Galletas,5,400.0,2000
2023-01-19,2023,3,Galleta Wafer Jet,,Galletas,2,800.0,1600
2023-01-19,2023,3,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2023-01-19,2023,3,Artesanal Maracuya Relleno,,Helados,2,2000.0,4000
2023-01-19,2023,3,Pepsi PET,1.5 L,Gaseosa,1,4400.0,4400
2023-01-19,2023,3,Galletas Chokis,,Galletas,1,1200.0,1200
2023-01-19,2023,3,Manzana PET,400 ml,Gaseosa,1,1800.0,1800
2023-01-19,2023,3,Galleta Oreo,,Galletas,1,900.0,900
2023-01-19,2023,3,Vasito Vainilla,,Helados,1,1200.0,1200
2023-01-19,2023,3,Gala Natural,60 g,Pasteles,1,1700.0,1700
2023-01-19,2023,3,Ponque Ramito,25 g,Pasteles,1,1600.0,1600
2023-01-19,2023,3,Artesanal Frutos Rojos Relleno,,Helados,1,2000.0,2000
2023-01-19,2023,3,Halls Extra Negro,,Dulces,2,200.0,400
2023-01-19,2023,3,Yupi Salado,44 g,Snack,1,1600.0,1600
2023-01-20,2023,3,Gatorade,500 ml,Bebidas,1,3600.0,3600
2023-01-20,2023,3,Natuchips Verde,38 g,Snack,1,2200.0,2200
2023-01-20,2023,3,Coca Cola Pet,1.5 L,Gaseosa,1,5500.0,5500
2023-01-20,2023,3,Coca Cola Pet,1.5 L,Gaseosa,1,4500.0,4500
2023-01-20,2023,3,Coca Cola Pet,400 ml,Gaseosa,2,2500.0,5000
2023-01-20,2023,3,Agua Cristal Con Gas,600 ml,Agua,1,1600.0,1600
2023-01-20,2023,3,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2023-01-20,2023,3,Trident Und,,Chicle,3,200.0,600
2023-01-20,2023,3,Chocoramo Tajada,65 g,Pasteles,2,2200.0,4400
2023-01-20,2023,3,Chocolatina Gol,31g,Chocolates,1,1000.0,1000
2023-01-20,2023,3,Agua Cristal,600 ml,Agua,1,1300.0,1300
2023-01-20,2023,3,Galletas Chokis,,Galletas,1,1200.0,1200
2023-01-20,2023,3,Paleta Fruly Mora,,Helados,1,1200.0,1200
2023-01-20,2023,3,Galleta Wafer Jet,,Galletas,1,800.0,800
2023-01-20,2023,3,Coca Cola,3 L,Gaseosa,2,7800.0,15600
2023-01-21,2023,3,Detodito Limon,50 g,Snack,3,2800.0,8400
2023-01-21,2023,3,Halls Extra Negro,,Dulces,1,200.0,200
2023-01-21,2023,3,Agua Cristal Con Gas,600 ml,Agua,1,1600.0,1600
2023-01-21,2023,3,Aguila Lig Lta 330cc,330 ml,Cerveza,4,3300.0,13200
2023-01-21,2023,3,Aguila Light RN Bot,330 ml,Cerveza,2,2400.0,4800
2023-01-21,2023,3,Coca Cola Pet,1.5 L,Gaseosa,5,5500.0,27500
2023-01-21,2023,3,Pony Malta PET,330 ml,Bebidas,2,2500.0,5000
2023-01-21,2023,3,Gala Coco,60 g,Pasteles,1,1700.0,1700
2023-01-21,2023,3,Trident Und,,Chicle,4,200.0,800
2023-01-21,2023,3,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2023-01-21,2023,3,Chocoramo Tajada,65 g,Pasteles,3,2200.0,6600
2023-01-21,2023,3,Jugo Hit Naranja Piña,500 ml,Jugos,2,2800.0,5600
2023-01-21,2023,3,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2023-01-21,2023,3,Coca Cola Pet,400 ml,Gaseosa,4,2500.0,10000
2023-01-21,2023,3,Chiclets Adams,,Chicle,6,200.0,1200
2023-01-21,2023,3,Galleta Noel Leche,,Galletas,6,400.0,2400
2023-01-21,2023,3,Galleta Club Social Original,,Galletas,1,800.0,800
2023-01-21,2023,3,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,2,2200.0,4400
2023-01-21,2023,3,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2023-01-21,2023,3,Colombiana PET,400 ml,Gaseosa,1,1800.0,1800
2023-01-21,2023,3,Cheetos Trissitos Picantes,40 g,Snack,1,1800.0,1800
2023-01-21,2023,3,Jugo Hit Lulo,500 ml,Jugos,1,2800.0,2800
2023-01-21,2023,3,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2023-01-21,2023,3,Artesanal Maracuya Relleno,,Helados,1,2000.0,2000
2023-01-21,2023,3,Mani Moto Natural,48 g,Snack,2,1600.0,3200
2023-01-21,2023,3,Pepsi PET,400 ml,Gaseosa,1,1800.0,1800
2023-01-21,2023,3,Chocolatina Jet 12g,12g,Chocolates,1,700.0,700
2023-01-21,2023,3,Yupi Salado Grande,110 g,Snack,2,3200.0,6400
2023-01-21,2023,3,Chocolatina Gol,31g,Chocolates,1,1000.0,1000
2023-01-21,2023,3,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2023-01-21,2023,3,Galleta Sandwich,,Helados,1,2200.0,2200
2023-01-21,2023,3,Doritos Mega Queso,43 g,Snack,1,2200.0,2200
2023-01-21,2023,3,Halls,,Dulces,1,1300.0,1300
2023-01-23,2023,4,Artesanal Coco,,Helados,1,1400.0,1400
2023-01-23,2023,4,Jugo Hit Mora,500 ml,Jugos,1,2800.0,2800
2023-01-23,2023,4,Margarita Natural,35 g,Snack,3,2200.0,6600
2023-01-23,2023,4,Coca Cola Pet,1.5 L,Gaseosa,4,5500.0,22000
2023-01-23,2023,4,Coca Cola Pet,1.5 L,Gaseosa,1,4500.0,4500
2023-01-23,2023,4,Gatorade,500 ml,Bebidas,2,3600.0,7200
2023-01-23,2023,4,Trident Und,,Chicle,10,200.0,2000
2023-01-23,2023,4,Cono Choco Vainilla,,Helados,1,2100.0,2100
2023-01-23,2023,4,Agua Brisa 600ml,600 ml,Agua,4,1300.0,5200
2023-01-23,2023,4,Natuchips Verde,38 g,Snack,1,2200.0,2200
2023-01-23,2023,4,Uva PET,400 ml,Gaseosa,1,1800.0,1800
2023-01-23,2023,4,Galleta Noel Leche,,Galletas,3,400.0,1200
2023-01-23,2023,4,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2023-01-23,2023,4,Chocolatina Jet 12g,12g,Chocolates,1,700.0,700
2023-01-23,2023,4,Artesanal Maracuya Relleno,,Helados,2,2000.0,4000
2023-01-23,2023,4,Galleta Frutos Rojos,,Helados,1,2000.0,2000
2023-01-23,2023,4,Mani La Especial Sal,40g,Mani,1,1800.0,1800
2023-01-23,2023,4,Halls Extra Negro,,Dulces,2,200.0,400
2023-01-23,2023,4,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2023-01-23,2023,4,Agua Cristal Con Gas,600 ml,Agua,2,1600.0,3200
2023-01-23,2023,4,Galleta Noel Wafer,,Galletas,2,600.0,1200
2023-01-23,2023,4,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2023-01-23,2023,4,Artesanal Mora,,Helados,1,1400.0,1400
2023-01-23,2023,4,Chocoramo Brownie Arequipe,65 g,Pasteles,2,2600.0,5200
2023-01-23,2023,4,Gala Vainilla,60 g,Pasteles,2,1700.0,3400
2023-01-24,2023,4,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2023-01-24,2023,4,Chiclets Adams,,Chicle,5,200.0,1000
2023-01-24,2023,4,Agua Brisa 600ml,600 ml,Agua,3,1300.0,3900
2023-01-24,2023,4,Pepsi PET,400 ml,Gaseosa,2,1800.0,3600
2023-01-24,2023,4,Colombiana Cero PET,1 L,Gaseosa,1,2700.0,2700
2023-01-24,2023,4,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2023-01-24,2023,4,Choclitos Limon,40 g,Snack,1,1800.0,1800
2023-01-24,2023,4,Galleta Noel Wafer,,Galletas,3,600.0,1800
2023-01-24,2023,4,Trident Und,,Chicle,5,200.0,1000
2023-01-24,2023,4,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2023-01-24,2023,4,Uva PET,400 ml,Gaseosa,2,1800.0,3600
2023-01-24,2023,4,Galleta Frutos Rojos,,Helados,1,2000.0,2000
2023-01-24,2023,4,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2023-01-24,2023,4,Pepsi PET,1.5 L,Gaseosa,1,4400.0,4400
2023-01-24,2023,4,Gomas Trululu Aros,,Dulces,3,200.0,600
2023-01-24,2023,4,Natuchips Verde,38 g,Snack,1,2200.0,2200
2023-01-24,2023,4,Coca Cola Pet,1.5 L,Gaseosa,3,5500.0,16500
2023-01-24,2023,4,Agua Cristal Con Gas,600 ml,Agua,1,1600.0,1600
2023-01-24,2023,4,Pony Malta PET,330 ml,Bebidas,2,2500.0,5000
2023-01-24,2023,4,Papas Rizada Mayonesa,31 g,Snack,1,2000.0,2000
2023-01-24,2023,4,Halls,,Dulces,1,1300.0,1300
2023-01-24,2023,4,Ramo Ponque Tradicional,230 g,Pasteles,1,5000.0,5000
2023-01-24,2023,4,Doritos Mega Queso,43 g,Snack,1,2200.0,2200
2023-01-24,2023,4,Gatorade,500 ml,Bebidas,4,3600.0,14400
2023-01-24,2023,4,Galleta Wafer Jet,,Galletas,1,800.0,800
2023-01-25,2023,4,Agua Cristal Con Gas,600 ml,Agua,3,1600.0,4800
2023-01-25,2023,4,Agua Cristal,600 ml,Agua,1,1300.0,1300
2023-01-25,2023,4,Agua Brisa 600ml,600 ml,Agua,3,1300.0,3900
2023-01-25,2023,4,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2023-01-25,2023,4,Gatorade,500 ml,Bebidas,1,3600.0,3600
2023-01-25,2023,4,Coca Cola Pet,1.5 L,Gaseosa,1,5500.0,5500
2023-01-25,2023,4,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2023-01-25,2023,4,Galleta Noel Wafer,,Galletas,2,600.0,1200
2023-01-25,2023,4,Natuchips Verde,38 g,Snack,1,2200.0,2200
2023-01-25,2023,4,Chocolatina Gol Barquillo,35g,Chocolates,1,1700.0,1700
2023-01-25,2023,4,Chocolatina Gol,31g,Chocolates,1,1100.0,1100
2023-01-25,2023,4,Pepsi PET,1.5 L,Gaseosa,1,4400.0,4400
2023-01-25,2023,4,Yupi Salado,44 g,Snack,2,1600.0,3200
2023-01-25,2023,4,Yupi Salado Grande,110 g,Snack,1,3200.0,3200
2023-01-25,2023,4,Galleta Oreo Regular,54g,Galletas,1,1200.0,1200
2023-01-25,2023,4,Paleta Choco Break & Cookies,,Helados,1,2700.0,2700
2023-01-25,2023,4,Trident Und,,Chicle,2,200.0,400
2023-01-25,2023,4,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2023-01-25,2023,4,Paleta Fruly Fresa,,Helados,2,1200.0,2400
2023-01-25,2023,4,Chocoramo Tajada,65 g,Pasteles,1,2200.0,2200
2023-01-25,2023,4,Cheetos Boli Queso 35g,35 g,Snack,1,1800.0,1800
2023-01-25,2023,4,Detodito Mix,50 g,Snack,1,2800.0,2800
2023-01-26,2023,4,Aguila Light RN Bot,330 ml,Cerveza,2,2400.0,4800
2023-01-26,2023,4,Chiclets Adams,,Chicle,6,200.0,1200
2023-01-26,2023,4,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2023-01-26,2023,4,Pepsi PET,1.5 L,Gaseosa,1,4400.0,4400
2023-01-26,2023,4,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2023-01-26,2023,4,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2023-01-26,2023,4,Artesanal Frutos Rojos Relleno,,Helados,1,2000.0,2000
2023-01-26,2023,4,Artesanal Maracuya Relleno,,Helados,1,2000.0,2000
2023-01-26,2023,4,Natuchips Verde,38 g,Snack,1,2200.0,2200
2023-01-26,2023,4,Uva PET,1 L,Gaseosa,2,2700.0,5400
2023-01-26,2023,4,Gomas Trululu Aros,,Dulces,2,200.0,400
2023-01-26,2023,4,Cono Mega Tosty Vainilla,,Helados,1,2800.0,2800
2023-01-26,2023,4,Cono Nucita,,Helados,1,2100.0,2100
2023-01-26,2023,4,Paleta Fruly Mora,,Helados,1,1200.0,1200
2023-01-26,2023,4,Yupi Salado,44 g,Snack,1,1600.0,1600
2023-01-26,2023,4,Galleta Sandwich,,Helados,1,2200.0,2200
2023-01-26,2023,4,Paleta BBB Fresa,,Helados,1,1500.0,1500
2023-01-26,2023,4,Natuchips Maduro,38 g,Snack,1,2200.0,2200
2023-01-26,2023,4,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,1,2200.0,2200
2023-01-27,2023,4,Speed Max Lata,269 ml,Bebidas,3,1600.0,4800
2023-01-27,2023,4,Sprite,400 ml,Gaseosa,1,2200.0,2200
2023-01-27,2023,4,Gomas Trululu Aros,,Dulces,3,200.0,600
2023-01-27,2023,4,Cono Mega Choco Mani,,Helados,1,2800.0,2800
2023-01-27,2023,4,Agua Cristal,600 ml,Agua,1,1300.0,1300
2023-01-27,2023,4,Trident Und,,Chicle,2,200.0,400
2023-01-27,2023,4,Chocolatina Gol,31g,Chocolates,1,1100.0,1100
2023-01-27,2023,4,Agua Brisa 600ml,600 ml,Agua,7,1300.0,9100
2023-01-27,2023,4,Agua Cristal Con Gas,600 ml,Agua,3,1600.0,4800
2023-01-27,2023,4,Chiclets Adams,,Chicle,4,200.0,800
2023-01-27,2023,4,Galletas Festival Surtidas,,Galletas,1,800.0,800
2023-01-27,2023,4,Pepsi PET,1.5 L,Gaseosa,1,4400.0,4400
2023-01-27,2023,4,Bon Bon Bum Surtido,,Dulces,6,400.0,2400
2023-01-27,2023,4,Papas Rizada Mayonesa,31 g,Snack,1,2000.0,2000
2023-01-27,2023,4,Cerveza Andina Lata,473 ml,Cerveza,2,3300.0,6600
2023-01-27,2023,4,Galleta Noel Wafer,,Galletas,3,600.0,1800
2023-01-27,2023,4,Jugo Hit Mango,500 ml,Jugos,1,2800.0,2800
2023-01-27,2023,4,Paleta Fruly Fresa,,Helados,4,1200.0,4800
2023-01-27,2023,4,Paleta Fruly Mora,,Helados,1,1200.0,1200
2023-01-27,2023,4,Yupi Salado,44 g,Snack,1,1600.0,1600
2023-01-27,2023,4,Ponque Ramito,25 g,Pasteles,1,1600.0,1600
2023-01-27,2023,4,Pony Malta PET,330 ml,Bebidas,1,2500.0,2500
2023-01-27,2023,4,Coca Cola Pet,1.5 L,Gaseosa,3,5500.0,16500
2023-01-27,2023,4,Margarita Natural,35 g,Snack,2,2200.0,4400
2023-01-27,2023,4,Chocolatina Jet 30g,30g,Chocolates,1,1800.0,1800
2023-01-27,2023,4,Aguila Light RN Bot,330 ml,Cerveza,2,2400.0,4800
2023-01-27,2023,4,Paleta Choco Break & Cookies,,Helados,1,2700.0,2700
2023-01-27,2023,4,Aguila Lig Lta 330cc,330 ml,Cerveza,1,3300.0,3300
2023-01-27,2023,4,Margarita Pollo,35 g,Snack,2,2200.0,4400
2023-01-27,2023,4,Palomitas Caramelo,68 g,Snack,1,1600.0,1600
2023-01-27,2023,4,Natuchips Verde,38 g,Snack,1,2200.0,2200
2023-01-28,2023,4,Cerveza Andina Lata,473 ml,Cerveza,6,3000.0,18000
2023-01-28,2023,4,Mani Moto Natural,48 g,Snack,2,1600.0,3200
2023-01-28,2023,4,Agua Brisa Litro,1 L,Agua,1,2000.0,2000
2023-01-28,2023,4,Chiclets Adams,,Chicle,2,200.0,400
2023-01-28,2023,4,Cheesse Tris Queso,42 g,Snack,1,1800.0,1800
2023-01-28,2023,4,Agua Brisa 600ml,600 ml,Agua,1,1300.0,1300
2023-01-28,2023,4,VIVE 100 REGULAR 380ML,380 ml,Bebidas,1,2500.0,2500
2023-01-28,2023,4,Aguila Light RN Bot,330 ml,Cerveza,2,2400.0,4800
2023-01-28,2023,4,Budweiser Lta CO 269,269 ml,Cerveza,2,2700.0,5400
2023-01-28,2023,4,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2023-01-28,2023,4,Halls,,Dulces,1,1300.0,1300
2023-01-28,2023,4,Jugo Hit Mango,500 ml,Jugos,1,2800.0,2800
2023-01-28,2023,4,Papas Rizada Mayonesa,31 g,Snack,1,2000.0,2000
2023-01-28,2023,4,Chocoramo Tajada,65 g,Pasteles,1,2200.0,2200
2023-01-28,2023,4,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2023-01-28,2023,4,Colombiana Cero PET,1 L,Gaseosa,2,2700.0,5400
2023-01-28,2023,4,Agua Cristal Con Gas,600 ml,Agua,4,1600.0,6400
2023-01-28,2023,4,Coca Cola Pet,1.5 L,Gaseosa,2,5500.0,11000
2023-01-28,2023,4,Agua Cristal,600 ml,Agua,3,1300.0,3900
2023-01-28,2023,4,Gatorade,500 ml,Bebidas,1,3600.0,3600
2023-01-28,2023,4,Coca Cola Pet,400 ml,Gaseosa,2,2500.0,5000
2023-01-28,2023,4,Poker Lta 330cc,330 ml,Cerveza,4,3300.0,13200
2023-01-28,2023,4,Pony Malta PET,330 ml,Bebidas,1,2500.0,2500
2023-01-28,2023,4,Speed Max Lata,269 ml,Bebidas,1,1600.0,1600
2023-01-30,2023,5,Speed Max Lata,269 ml,Bebidas,4,1600.0,6400
2023-01-30,2023,5,Bon Bon Bum Surtido,,Dulces,5,400.0,2000
2023-01-30,2023,5,Galleta Club Social Original,,Galletas,1,800.0,800
2023-01-30,2023,5,Pony Malta PET,330 ml,Bebidas,1,2500.0,2500
2023-01-30,2023,5,Trident Und,,Chicle,1,200.0,200
2023-01-30,2023,5,Jugo Hit Mora,500 ml,Jugos,2,2800.0,5600
2023-01-30,2023,5,Gatorade,500 ml,Bebidas,4,3600.0,14400
2023-01-30,2023,5,Artesanal Coco,,Helados,1,1400.0,1400
2023-01-30,2023,5,Halls Extra Negro,,Dulces,3,200.0,600
2023-01-30,2023,5,Coca Cola Pet,1.5 L,Gaseosa,1,5500.0,5500
2023-01-30,2023,5,Bretaña Frio Pacl 10oz,10 oz,Gaseosa,2,2200.0,4400
2023-01-30,2023,5,Agua Cristal Con Gas,600 ml,Agua,1,1600.0,1600
2023-01-30,2023,5,Canada Dry Frio Pac,10 oz,Gaseosa,1,2200.0,2200
2023-01-30,2023,5,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2023-01-30,2023,5,Cono Tres Leches,,Helados,3,2100.0,6300
2023-01-30,2023,5,Cheesse Tris Queso,42 g,Snack,2,1800.0,3600
2023-01-30,2023,5,Pepsi PET,400 ml,Gaseosa,1,2200.0,2200
2023-01-30,2023,5,Papas Rizada Mayonesa,31 g,Snack,2,2000.0,4000
2023-01-30,2023,5,Chiclets Adams,,Chicle,4,200.0,800
2023-01-30,2023,5,Gomas Trululu Aros,,Dulces,4,200.0,800
2023-01-30,2023,5,Agua Brisa 600ml,600 ml,Agua,1,1300.0,1300
2023-01-30,2023,5,Papas Rizada Limon,31 g,Snack,1,2000.0,2000
2023-01-30,2023,5,Jugo Hit Mango,500 ml,Jugos,2,2800.0,5600
2023-01-30,2023,5,Jugo Hit Naranja Piña,500 ml,Jugos,1,2800.0,2800
2023-01-30,2023,5,Margarita Limon,35 g,Snack,1,2200.0,2200
2023-01-30,2023,5,Yupi Picante,39 g,Snack,1,2000.0,2000
2023-01-30,2023,5,Paleta Tentazione c&c,,Helados,1,3000.0,3000
2023-01-30,2023,5,Paleta con Trozos de Fruta,,Helados,1,2200.0,2200
2023-01-30,2023,5,Chocoramo Mini,20 g,Pasteles,1,1000.0,1000
2023-01-30,2023,5,Naranja PET,400 ml,Gaseosa,1,2200.0,2200
2023-01-30,2023,5,Chocolatina Gol,31g,Chocolates,1,1100.0,1100
2023-01-30,2023,5,Agua Cristal,600 ml,Agua,1,1300.0,1300
2023-01-30,2023,5,Chocoramo Brownie Mini,65 g,Pasteles,1,1000.0,1000
2023-01-30,2023,5,Budweiser Lta CO 269,269 ml,Cerveza,6,2100.0,12600
2023-01-31,2023,5,Cheetos Trissitos Picantes,40 g,Snack,1,1800.0,1800
2023-01-31,2023,5,Pepsi PET,1.5 L,Gaseosa,2,4400.0,8800
2023-01-31,2023,5,Doritos Mega Queso,43 g,Snack,1,2200.0,2200
2023-01-31,2023,5,Manzana PET,400 ml,Gaseosa,1,2200.0,2200
2023-01-31,2023,5,Chiclets Adams,,Chicle,5,200.0,1000
2023-01-31,2023,5,Uva PET,1 L,Gaseosa,2,2700.0,5400
2023-01-31,2023,5,Yupi Salado,44 g,Snack,1,2000.0,2000
2023-01-31,2023,5,Coca Cola Pet,400 ml,Gaseosa,1,2500.0,2500
2023-01-31,2023,5,Agua Cristal,600 ml,Agua,3,1300.0,3900
2023-01-31,2023,5,Agua Brisa con Gas,600 ml,Agua,1,1600.0,1600
2023-01-31,2023,5,Agua Brisa 600ml,600 ml,Agua,2,1300.0,2600
2023-01-31,2023,5,Coca Cola Pet,1.5 L,Gaseosa,4,5500.0,22000
2023-01-31,2023,5,Paleta Choco Break & Cookies,,Helados,2,3000.0,6000
2023-01-31,2023,5,Galleta Frutos Rojos,,Helados,1,2000.0,2000
2023-01-31,2023,5,Cono Mega Tosty Vainilla,,Helados,3,2800.0,8400
2023-01-31,2023,5,Galleta Noel Leche,,Galletas,1,400.0,400
2023-01-31,2023,5,Doritos Mega Queso Paketon,68 g,Snack,1,3500.0,3500
2023-01-31,2023,5,Jugo Hit Mango,500 ml,Jugos,1,2800.0,2800
2023-01-31,2023,5,Galleta Sandwich,,Helados,1,2200.0,2200
2023-01-31,2023,5,Artesanal Mora,,Helados,2,1400.0,2800
2023-01-31,2023,5,Canada Dry Frio Pac,10 oz,Gaseosa,1,2200.0,2200
2023-01-31,2023,5,Mani Moto Natural,48 g,Snack,1,1600.0,1600
2023-01-31,2023,5,Gomas Trululu Aros,,Dulces,6,200.0,1200
2023-01-31,2023,5,Chocoramo Mini,20 g,Pasteles,1,1000.0,1000
2023-01-31,2023,5,Bon Bon Bum Surtido,,Dulces,1,400.0,400
2023-01-31,2023,5,Agua Cristal Con Gas,600 ml,Agua,1,1600.0,1600
2023-01-31,2023,5,Artesanal Coco,,Helados,1,1400.0,1400
2023-01-31,2023,5,Choclitos Limon,40 g,Snack,1,1800.0,1800
2023-01-31,2023,5,Pony Malta PET,330 ml,Bebidas,1,2500.0,2500
2023-01-31,2023,5,Papas Rizada Mayonesa,31 g,Snack,1,2000.0,2000
2023-02-01,2023,5,Gala Coco,60 g,Pasteles,1,1700.0,1700
2023-02-01,2023,5,Tozineta,25 g,Snack,1,1600.0,1600
2023-02-01,2023,5,Uva PET,1 L,Gaseosa,1,2700.0,2700
2023-02-01,2023,5,Gatorade,500 ml,Bebidas,2,3600.0,7200
2023-02-01,2023,5,Agua Brisa 600ml,600 ml,Agua,1,1300.0,1300
2023-02-01,2023,5,Chiclets Adams,,Chicle,5,200.0,1000
2023-02-01,2023,5,Pepsi PET,1.5 L,Gaseosa,1,4400.0,4400
2023-02-01,2023,5,Galleta Sandwich,,Helados,1,2200.0,2200
2023-02-01,2023,5,Cono Mega Tosty Vainilla,,Helados,2,2800.0,5600
2023-02-01,2023,5,Artesanal Maracuya Relleno,,Helados,2,2000.0,4000
2023-02-01,2023,5,Agua Cristal Con Gas,600 ml,Agua,4,1600.0,6400
2023-02-01,2023,5,Coca Cola Pet,400 ml,Gaseosa,3,2500.0,7500
2023-02-01,2023,5,Galleta Noel Wafer,,Galletas,2,600.0,1200
2023-02-01,2023,5,Vasito Vainilla,,Helados,1,1300.0,1300
2023-02-01,2023,5,Cono Choco Vainilla,,Helados,1,2100.0,2100
2023-02-01,2023,5,Cono Cookies&Cream,,Helados,1,2100.0,2100
